feature,mean_abs_shap,fold
SLC17A8 (246213),0.0,8
ALOX12B (242),0.0,8
DORIP1 (122525),0.0,8
ZBTB18 (10472),0.0,8
DNAJB8 (165721),0.0,8
VMO1 (284013),0.0,8
MKRN3 (7681),0.0,8
KLHL28 (54813),0.0,8
FJX1 (24147),0.0,8
OR4F15 (390649),0.0,8
HNRNPCL4 (101060301),0.0,8
SLITRK4 (139065),0.0,8
PLCXD3 (345557),0.0,8
HAPSTR1 (29035),0.0,8
HTR1D (3352),0.0,8
GCC1 (79571),0.0,8
LSMEM2 (132228),0.0,8
RNF151 (146310),0.0,8
ACBD3 (64746),0.0,8
KRTAP13-2 (337959),0.0,8
DDX28 (55794),0.0,8
CRIP2 (1397),0.0,8
CIITA (4261),0.0,8
ZFPM1 (161882),0.0,8
ALOX15B (247),0.0,8
PLD6 (201164),0.0,8
GPHB5 (122876),0.0,8
GRM8 (2918),0.0,8
GEMIN4 (50628),0.0,8
VWA1 (64856),0.0,8
CDC42EP4 (23580),0.0,8
PCARE (388939),0.0,8
TMEM151A (256472),0.0,8
DAND5 (199699),0.0,8
GALNT9 (50614),0.0,8
COL18A1 (80781),0.0,8
RBM10 (8241),0.0,8
GADD45GIP1 (90480),0.0,8
RAD23A (5886),0.0,8
GPC5 (2262),0.0,8
SMCO3 (440087),0.0,8
CDH4 (1002),0.0,8
ADGRG3 (222487),0.0,8
LDLRAD3 (143458),0.0,8
GVQW3 (100506127),0.0,8
MAGED1 (9500),0.0,8
PTPN11 (5781),0.0,8
NSUN7 (79730),0.0,8
RTL3 (203430),0.0,8
FAM156B (727866),0.0,8
WSCD1 (23302),0.0,8
RAB39A (54734),0.0,8
CLK3 (1198),0.0,8
HLA-DQB1 (3119),0.0,8
GATA2 (2624),0.0,8
ARID3B (10620),0.0,8
LCK (3932),0.0,8
TMEM31 (203562),0.0,8
PACS2 (23241),0.0,8
ALG12 (79087),0.0,8
ELMOD2 (255520),0.0,8
EGR3 (1960),0.0,8
CATSPERE (257044),0.0,8
MAGEB17 (645864),0.0,8
C1orf116 (79098),0.0,8
OR4Q3 (441669),0.0,8
CITED4 (163732),0.0,8
RESP18 (389075),0.0,8
IGIP (492311),0.0,8
ABCA13 (154664),0.0,8
TSKU (25987),0.0,8
CMC4 (100272147),0.0,8
ANXA2 (302),0.0,8
RNF227 (284023),0.0,8
HOXB4 (3214),0.0,8
GIPC3 (126326),0.0,8
RGS6 (9628),0.0,8
NKPD1 (284353),0.0,8
AKAP5 (9495),0.0,8
SERTAD2 (9792),0.0,8
MROH1 (727957),0.0,8
GALR2 (8811),0.0,8
NLRP11 (204801),0.0,8
TIGD5 (84948),0.0,8
PDXDC1 (23042),0.0,8
BRICD5 (283870),0.0,8
CFAP276 (127003),0.0,8
PPP1R27 (116729),0.0,8
KCNB2 (9312),0.0,8
ZNF154 (7710),0.0,8
R3HDM2 (22864),0.0,8
B3GNT3 (10331),0.0,8
ITLN1 (55600),0.0,8
TTC3 (7267),0.0,8
NRXN1 (9378),0.0,8
SEPHS2 (22928),0.0,8
OR10A7 (121364),0.0,8
NTM (50863),0.0,8
MRGPRX3 (117195),0.0,8
MYADM (91663),0.0,8
OR2AP1 (121129),0.0,8
RPS17 (6218),0.0,8
GRID1 (2894),0.0,8
ARL14 (80117),0.0,8
RPRML (388394),0.0,8
FCER1A (2205),0.0,8
TPPP2 (122664),0.0,8
MAF1 (84232),0.0,8
LACC1 (144811),0.0,8
SLC35D3 (340146),0.0,8
HCAR2 (338442),0.0,8
OR2T29 (343563),0.0,8
ZBTB42 (100128927),0.0,8
CCDC87 (55231),0.0,8
GSTA5 (221357),0.0,8
OR6C4 (341418),0.0,8
NGRN (51335),0.0,8
OR6C2 (341416),0.0,8
WDR97 (340390),0.0,8
NLRP8 (126205),0.0,8
PCED1B (91523),0.0,8
MAFA (389692),0.0,8
PAPPA (5069),0.0,8
APOBEC3B (9582),0.0,8
SYCN (342898),0.0,8
PAQR7 (164091),0.0,8
PIPOX (51268),0.0,8
FOXS1 (2307),0.0,8
ATOH7 (220202),0.0,8
CDH5 (1003),0.0,8
LRRC3B (116135),0.0,8
FAM216B (144809),0.0,8
MRGPRX4 (117196),0.0,8
CLRN3 (119467),0.0,8
LHFPL1 (340596),0.0,8
GPR157 (80045),0.0,8
AMIGO1 (57463),0.0,8
TMEM252 (169693),0.0,8
GPR3 (2827),0.0,8
GABRG3 (2567),0.0,8
NLRP10 (338322),0.0,8
OR8H2 (390151),0.0,8
OR8H3 (390152),0.0,8
OR8K5 (219453),0.0,8
OR8H1 (219469),0.0,8
MACIR (90355),0.0,8
DIPK2A (205428),0.0,8
OR2Z1 (284383),0.0,8
ZBTB20 (26137),0.0,8
OR5T2 (219464),0.0,8
YIPF6 (286451),0.0,8
CIMAP1D (284451),0.0,8
OR5AS1 (219447),0.0,8
KCNA4 (3739),0.0,8
ACTL9 (284382),0.0,8
SIAH2 (6478),0.0,8
COPG1 (22820),0.0,8
ADGRB1 (575),0.0,8
SYNM (23336),0.0,8
OR6S1 (341799),0.0,8
SLC9A9 (285195),0.0,8
LSM10 (84967),0.0,8
RELL1 (768211),0.0,8
RFX7 (64864),0.0,8
SLC35C1 (55343),0.0,8
TIGIT (201633),0.0,8
RNF41 (10193),0.0,8
SLC2A4 (6517),0.0,8
OR5T1 (390155),0.0,8
PLAG1 (5324),0.0,8
UBE2E2 (7325),0.0,8
OR8D4 (338662),0.0,8
SETD2 (29072),0.0,8
EDDM3B (64184),0.0,8
FANCB (2187),0.0,8
IZUMO1 (284359),0.0,8
MAB21L2 (10586),0.0,8
SGSH (6448),0.0,8
ACBD4 (79777),0.0,8
ZNF875 (284459),0.0,8
OR6T1 (219874),0.0,8
RNF135 (84282),0.0,8
TMIGD1 (388364),0.0,8
ZBTB2 (57621),0.0,8
B4GALNT4 (338707),0.0,8
AP1S2 (8905),0.0,8
EDDM3A (10876),0.0,8
TMIE (259236),0.0,8
MEX3D (399664),0.0,8
OR52D1 (390066),0.0,8
MRPS23 (51649),0.0,8
OR52H1 (390067),0.0,8
FDCSP (260436),0.0,8
GPR135 (64582),0.0,8
SLX1B (79008),0.0,8
FIGN (55137),0.0,8
ANKRD62 (342850),0.0,8
P2RY13 (53829),0.0,8
TNFSF15 (9966),0.0,8
ZFP41 (286128),0.0,8
PHLDA2 (7262),0.0,8
ATG9B (285973),0.0,8
GPR88 (54112),0.0,8
FTMT (94033),0.0,8
IBA57 (200205),0.0,8
TMEM45A (55076),0.0,8
ARL6IP4 (51329),0.0,8
LDOC1 (23641),0.0,8
KCNIP1 (30820),0.0,8
FAM89A (375061),0.0,8
NOP10 (55505),0.0,8
ZNF716 (441234),0.0,8
DEXI (28955),0.0,8
EXT1 (2131),0.0,8
PTCHD3 (374308),0.0,8
TMEM30B (161291),0.0,8
FAM181B (220382),0.0,8
TNRC18 (84629),0.0,8
GET1 (7485),0.0,8
SHMT2 (6472),0.0,8
TMEM259 (91304),0.0,8
TDRKH (11022),0.0,8
CRYGB (1419),0.0,8
ZNF708 (7562),0.0,8
IST1 (9798),0.0,8
ERCC6L2 (375748),0.0,8
MRPL41 (64975),0.0,8
ENPP7 (339221),0.0,8
CREB3L2 (64764),0.0,8
RAD51B (5890),0.0,8
P2RY8 (286530),0.0,8
UNC5C (8633),0.0,8
SHISAL2A (348378),0.0,8
MRGPRG (386746),0.0,8
TSEN54 (283989),0.0,8
RGMA (56963),0.0,8
ASB18 (401036),0.0,8
UBA7 (7318),0.0,8
OR6B2 (389090),0.0,8
MOB2 (81532),0.0,8
CLDN7 (1366),0.0,8
OR4P4 (81300),0.0,8
OR4A16 (81327),0.0,8
OR4A15 (81328),0.0,8
OR4C15 (81309),0.0,8
GINS3 (64785),0.0,8
FAM153B (202134),0.0,8
PRKAG1 (5571),0.0,8
COA4 (51287),0.0,8
OR52A1 (23538),0.0,8
ADO (84890),0.0,8
C5orf24 (134553),0.0,8
BACE2 (25825),0.0,8
OR4C6 (219432),0.0,8
ZNF101 (94039),0.0,8
ZNF329 (79673),0.0,8
OR52K2 (119774),0.0,8
NEUROG1 (4762),0.0,8
CCDC149 (91050),0.0,8
CYB5D1 (124637),0.0,8
ZAR1 (326340),0.0,8
MRPS11 (64963),0.0,8
SNRPE (6635),0.0,8
RTKN2 (219790),0.0,8
ATP6AP2 (10159),0.0,8
HHIPL1 (84439),0.0,8
PNMA8A (55228),0.0,8
CHST15 (51363),0.0,8
ADIG (149685),0.0,8
USH1G (124590),0.0,8
MGAT4C (25834),0.0,8
TRIM49B (283116),0.0,8
IDH2 (3418),0.0,8
RAP2B (5912),0.0,8
C8orf33 (65265),0.0,8
CEP97 (79598),0.0,8
OR56A1 (120796),0.0,8
LRRC57 (255252),0.0,8
OR52E4 (390081),0.0,8
TCEAL8 (90843),0.0,8
PITPNB (23760),0.0,8
ZNF572 (137209),0.0,8
NPLOC4 (55666),0.0,8
GPR62 (118442),0.0,8
KCNK4 (50801),0.0,8
FAM83H (286077),0.0,8
OR56B4 (196335),0.0,8
OTOL1 (131149),0.0,8
CMTR2 (55783),0.0,8
OXTR (5021),0.0,8
D2HGDH (728294),0.0,8
OR52N2 (390077),0.0,8
CDY2A (9426),0.0,8
MRPL14 (64928),0.0,8
GPR137C (283554),0.0,8
C1orf105 (92346),0.0,8
PGBD4 (161779),0.0,8
OR52N1 (79473),0.0,8
BBS12 (166379),0.0,8
ZFP82 (284406),0.0,8
TRAPPC6B (122553),0.0,8
OR52N5 (390075),0.0,8
LSMEM1 (286006),0.0,8
IFNL1 (282618),0.0,8
OR56B2 (390073),0.0,8
NQO1 (1728),0.0,8
OR56B1 (387748),0.0,8
CACNB4 (785),0.0,8
KCTD2 (23510),0.0,8
SCRIB (23513),0.0,8
FKRP (79147),0.0,8
ANKRD30B (374860),0.0,8
MAP3K15 (389840),0.0,8
OR2B8 (65944),0.0,8
HOXC9 (3225),0.0,8
ARSJ (79642),0.0,8
ZFP3 (124961),0.0,8
OR51E1 (143503),0.0,8
KPNA2 (3838),0.0,8
TEX19 (400629),0.0,8
XKRX (402415),0.0,8
ZDHHC20 (253832),0.0,8
SLC36A4 (120103),0.0,8
AGTR2 (186),0.0,8
CHST13 (166012),0.0,8
BGN (633),0.0,8
PPA1 (5464),0.0,8
HOXC10 (3226),0.0,8
PSMG4 (389362),0.0,8
BHLHE22 (27319),0.0,8
MAP6D1 (79929),0.0,8
ZNF443 (10224),0.0,8
CXCR2 (3579),0.0,8
DEFB112 (245915),0.0,8
GREM2 (64388),0.0,8
EXOC7 (23265),0.0,8
C11orf42 (160298),0.0,8
CAPN12 (147968),0.0,8
SSR4 (6748),0.0,8
CAPS2 (84698),0.0,8
ZNF792 (126375),0.0,8
TSHZ2 (128553),0.0,8
CUEDC1 (404093),0.0,8
AEN (64782),0.0,8
NXPH4 (11247),0.0,8
ZNF678 (339500),0.0,8
ZNF322 (79692),0.0,8
CCL13 (6357),0.0,8
OR5M8 (219484),0.0,8
LRRC75A (388341),0.0,8
HEPHL1 (341208),0.0,8
SPEM1 (374768),0.0,8
NME9 (347736),0.0,8
TMEM132E (124842),0.0,8
TMEM132C (92293),0.0,8
C1S (716),0.0,8
TMEM102 (284114),0.0,8
FRAT2 (23401),0.0,8
GLTPD2 (388323),0.0,8
OR5AK2 (390181),0.0,8
TLCD5 (219902),0.0,8
CFAP65 (255101),0.0,8
DDX60L (91351),0.0,8
FBXL6 (26233),0.0,8
SYNE4 (163183),0.0,8
KCNJ14 (3770),0.0,8
ZSCAN22 (342945),0.0,8
OGFOD3 (79701),0.0,8
WASHC1 (100287171),0.0,8
MBD3L3 (653657),0.0,8
UTS2R (2837),0.0,8
SPACA6 (147650),0.0,8
AATK (9625),0.0,8
DCAF4L1 (285429),0.0,8
DDN (23109),0.0,8
SAGE1 (55511),0.0,8
ZNF467 (168544),0.0,8
SOX2 (6657),0.0,8
SLC25A41 (284427),0.0,8
POLR2A (5430),0.0,8
PLCXD1 (55344),0.0,8
SLC26A11 (284129),0.0,8
EHMT1 (79813),0.0,8
MAPK15 (225689),0.0,8
KBTBD3 (143879),0.0,8
OR52N4 (390072),0.0,8
CHRM2 (1129),0.0,8
HIGD1A (25994),0.0,8
METTL23 (124512),0.0,8
ZNF746 (155061),0.0,8
YBEY (54059),0.0,8
FCRL6 (343413),0.0,8
CLN8 (2055),0.0,8
SLC25A42 (284439),0.0,8
RPH3AL (9501),0.0,8
TRAPPC5 (126003),0.0,8
ADIPOQ (9370),0.0,8
F2R (2149),0.0,8
OR52P1 (81248),0.0,8
ZNF707 (286075),0.0,8
MUC16 (94025),0.0,8
ZNF804B (219578),0.0,8
DAOA (267012),0.0,8
OR5P3 (120066),0.0,8
LIPF (8513),0.0,8
NPM1 (4869),0.0,8
PJA1 (64219),0.0,8
PRAMEF8 (391002),0.0,8
DHTKD1 (55526),0.0,8
KIAA2012 (100652824),0.0,8
PENK (5179),0.0,8
C4orf50 (389197),0.0,8
H2AC25 (92815),0.0,8
CALR (811),0.0,8
SIGLECL1 (284369),0.0,8
GLUD2 (2747),0.0,8
TMEM80 (283232),0.0,8
ACER2 (340485),0.0,8
SLC38A9 (153129),0.0,8
ZDHHC13 (54503),0.0,8
FBXO46 (23403),0.0,8
IFNW1 (3467),0.0,8
SIX5 (147912),0.0,8
MTX3 (345778),0.0,8
TRIM60 (166655),0.0,8
DEAF1 (10522),0.0,8
C19orf18 (147685),0.0,8
DEFB104B (503618),0.0,8
MTHFR (4524),0.0,8
SMCR8 (140775),0.0,8
FMR1NB (158521),0.0,8
WDR73 (84942),0.0,8
POLE (5426),0.0,8
PHETA2 (150368),0.0,8
SCN4B (6330),0.0,8
DSCAML1 (57453),0.0,8
RHOG (391),0.0,8
EPS8L2 (64787),0.0,8
ZDHHC22 (283576),0.0,8
ANO6 (196527),0.0,8
ZBTB34 (403341),0.0,8
FAM9B (171483),0.0,8
CETN1 (1068),0.0,8
NUDT4B (440672),0.0,8
FAM210A (125228),0.0,8
OR2T35 (403244),0.0,8
TALDO1 (6888),0.0,8
ULK1 (8408),0.0,8
SEC24C (9632),0.0,8
DPP7 (29952),0.0,8
RIMKLA (284716),0.0,8
SOX11 (6664),0.0,8
OR51T1 (401665),0.0,8
TCEANC (170082),0.0,8
OR51A7 (119687),0.0,8
PXMP2 (5827),0.0,8
OR51G2 (81282),0.0,8
TYMS (7298),0.0,8
GRIN1 (2902),0.0,8
SHMT1 (6470),0.0,8
WSB2 (55884),0.0,8
FAM91A1 (157769),0.0,8
METRNL (284207),0.0,8
IRX5 (10265),0.0,8
VSIG10 (54621),0.0,8
LRRC37A3 (374819),0.0,8
PNMA1 (9240),0.0,8
OR51H1 (401663),0.0,8
TCIM (56892),0.0,8
MAMSTR (284358),0.0,8
ANKLE2 (23141),0.0,8
C8G (733),0.0,8
FUT2 (2524),0.0,8
OR51S1 (119692),0.0,8
OR51F2 (119694),0.0,8
EFCAB5 (374786),0.0,8
GCNT4 (51301),0.0,8
MUC20 (200958),0.0,8
THAP4 (51078),0.0,8
NFATC2IP (84901),0.0,8
LY6H (4062),0.0,8
FIBIN (387758),0.0,8
FAM89B (23625),0.0,8
OR14C36 (127066),0.0,8
CLVS1 (157807),0.0,8
DEFB103A (414325),0.0,8
GPR4 (2828),0.0,8
RBM44 (375316),0.0,8
ARIH2 (10425),0.0,8
OR2G3 (81469),0.0,8
CAVIN1 (284119),0.0,8
OLIG3 (167826),0.0,8
ACOT4 (122970),0.0,8
NR2C2 (7182),0.0,8
PAWR (5074),0.0,8
OR2T8 (343172),0.0,8
ERICH5 (203111),0.0,8
CD19 (930),0.0,8
NIM1K (167359),0.0,8
NAP1L5 (266812),0.0,8
MIEF2 (125170),0.0,8
ZBTB33 (10009),0.0,8
OR2G2 (81470),0.0,8
ZBED2 (79413),0.0,8
VCX2 (51480),0.0,8
IRX3 (79191),0.0,8
ST8SIA3 (51046),0.0,8
RPRM (56475),0.0,8
OR2B11 (127623),0.0,8
SLC25A22 (79751),0.0,8
RABEP2 (79874),0.0,8
NHLH2 (4808),0.0,8
ATOX1 (475),0.0,8
FAM187B (148109),0.0,8
TBL1XR1 (79718),0.0,8
SAMD12 (401474),0.0,8
CD163 (9332),0.0,8
C18orf32 (497661),0.0,8
TGIF1 (7050),0.0,8
UBE2U (148581),0.0,8
OR2M7 (391196),0.0,8
GATD1 (347862),0.0,8
OR2AJ1 (127608),0.0,8
KCNA3 (3738),0.0,8
DEFB4B (100289462),0.0,8
DEFB103B (55894),0.0,8
MAN1B1 (11253),0.0,8
TRIM72 (493829),0.0,8
OR2T33 (391195),0.0,8
SAMD9L (219285),0.0,8
SPACA4 (171169),0.0,8
OR2T12 (127064),0.0,8
CHD9 (80205),0.0,8
PUS1 (80324),0.0,8
B3GNT8 (374907),0.0,8
RPS6KA3 (6197),0.0,8
FZD8 (8325),0.0,8
GJD4 (219770),0.0,8
FBXO39 (162517),0.0,8
CLDN22 (53842),0.0,8
KCNA2 (3737),0.0,8
TOP3A (7156),0.0,8
CASKIN2 (57513),0.0,8
ZBTB38 (253461),0.0,8
BEND2 (139105),0.0,8
CCDC71 (64925),0.0,8
C10orf71 (118461),0.0,8
LRRN4CL (221091),0.0,8
TIMM22 (29928),0.0,8
HIC1 (3090),0.0,8
PPFIA3 (8541),0.0,8
MAGEF1 (64110),0.0,8
UMODL1 (89766),0.0,8
OR51L1 (119682),0.0,8
BASP1 (10409),0.0,8
ZNF491 (126069),0.0,8
OR4D11 (219986),0.0,8
RTTN (25914),0.0,8
ZNF404 (342908),0.0,8
OR11H6 (122748),0.0,8
SMIM19 (114926),0.0,8
ATAD5 (79915),0.0,8
LRRTM4 (80059),0.0,8
OR11H4 (390442),0.0,8
CCDC57 (284001),0.0,8
CIDEA (1149),0.0,8
MYPOP (339344),0.0,8
ENTHD1 (150350),0.0,8
BNIP3 (664),0.0,8
SPHK1 (8877),0.0,8
FOXG1 (2290),0.0,8
OR4K17 (390436),0.0,8
OR10H4 (126541),0.0,8
OR51B6 (390058),0.0,8
ACBD7 (414149),0.0,8
OR4L1 (122742),0.0,8
ANAPC2 (29882),0.0,8
OR4K13 (390433),0.0,8
HMGB4 (127540),0.0,8
ZBTB8OS (339487),0.0,8
OR4F21 (441308),0.0,8
SLC35G1 (159371),0.0,8
OR4K5 (79317),0.0,8
OR4K3 (283617),0.0,8
ZNF135 (7694),0.0,8
OR4N2 (390429),0.0,8
OR4M1 (441670),0.0,8
FOXR1 (283150),0.0,8
HSF5 (124535),0.0,8
GPX2 (2877),0.0,8
TAC4 (255061),0.0,8
ASCL3 (56676),0.0,8
C11orf16 (56673),0.0,8
ZNF613 (79898),0.0,8
B3GALT6 (126792),0.0,8
AMIGO3 (386724),0.0,8
LYSMD3 (116068),0.0,8
TUBB6 (84617),0.0,8
PLEKHD1 (400224),0.0,8
TCP11L1 (55346),0.0,8
DENND2C (163259),0.0,8
UNC119B (84747),0.0,8
KLHL38 (340359),0.0,8
ORAI3 (93129),0.0,8
UBE2O (63893),0.0,8
LRRN1 (57633),0.0,8
TMPRSS7 (344805),0.0,8
NUPR1 (26471),0.0,8
JAKMIP2 (9832),0.0,8
MBLAC2 (153364),0.0,8
TPRN (286262),0.0,8
KCNE5 (23630),0.0,8
ZNF683 (257101),0.0,8
SLC35A4 (113829),0.0,8
CRYBG2 (55057),0.0,8
IP6K1 (9807),0.0,8
SSNA1 (8636),0.0,8
CSTF3 (1479),0.0,8
YES1 (7525),0.0,8
CHMP6 (79643),0.0,8
UFSP1 (402682),0.0,8
MC5R (4161),0.0,8
TMEM39A (55254),0.0,8
COX8A (1351),0.0,8
ZSCAN2 (54993),0.0,8
OR52E2 (119678),0.0,8
MEX3C (51320),0.0,8
LRRC37A (9884),0.0,8
TGIF2LY (90655),0.0,8
FOXL1 (2300),0.0,8
MYO1D (4642),0.0,8
RNF152 (220441),0.0,8
HORMAD2 (150280),0.0,8
RMDN1 (51115),0.0,8
CNTD1 (124817),0.0,8
LMNB2 (84823),0.0,8
MAP3K19 (80122),0.0,8
B3GNT5 (84002),0.0,8
KBTBD11 (9920),0.0,8
CNBD1 (168975),0.0,8
OR4X1 (390113),0.0,8
FOXC2 (2303),0.0,8
OR4F17 (81099),0.0,8
BDNF (627),0.0,8
CCDC121 (79635),0.0,8
ACSF3 (197322),0.0,8
BOK (666),0.0,8
ZNF843 (283933),0.0,8
RBIS (401466),0.0,8
PFN4 (375189),0.0,8
OR51V1 (283111),0.0,8
MAGEB6 (158809),0.0,8
CDK5R1 (8851),0.0,8
TCERG1L (256536),0.0,8
NCKAP5 (344148),0.0,8
MAGEB18 (286514),0.0,8
DEFB104A (140596),0.0,8
RUFY1 (80230),0.0,8
DCAF4L2 (138009),0.0,8
OR4S1 (256148),0.0,8
PRR18 (285800),0.0,8
EID2B (126272),0.0,8
VPS37D (155382),0.0,8
SPRYD4 (283377),0.0,8
DNAJC30 (84277),0.0,8
KCMF1 (56888),0.0,8
RIMS2 (9699),0.0,8
GJC3 (349149),0.0,8
DMRTA1 (63951),0.0,8
OR4C3 (256144),0.0,8
EID2 (163126),0.0,8
RNPEP (6051),0.0,8
CRLF3 (51379),0.0,8
HSD11B2 (3291),0.0,8
CDC26 (246184),0.0,8
B3GNT4 (79369),0.0,8
CLEC14A (161198),0.0,8
SYNE3 (161176),0.0,8
CLK2 (1196),0.0,8
LPCAT4 (254531),0.0,8
SLCO3A1 (28232),0.0,8
ZNF575 (284346),0.0,8
WDR25 (79446),0.0,8
SGF29 (112869),0.0,8
PLAAT3 (11145),0.0,8
DIRAS1 (148252),0.0,8
OR5AN1 (390195),0.0,8
OR10AC1 (392133),0.0,8
PHLDB3 (653583),0.0,8
PRR15 (222171),0.0,8
GNG7 (2788),0.0,8
OR4C5 (79346),0.0,8
USF3 (205717),0.0,8
PIDD1 (55367),0.0,8
RPLP2 (6181),0.0,8
ZNF664 (144348),0.0,8
RNF186 (54546),0.0,8
PYCR1 (5831),0.0,8
EXOSC4 (54512),0.0,8
RFLNA (144347),0.0,8
APOLD1 (81575),0.0,8
MSC (9242),0.0,8
EFCAB13 (124989),0.0,8
TMEM139 (135932),0.0,8
CD300LB (124599),0.0,8
TMEM52 (339456),0.0,8
OPLAH (26873),0.0,8
TRIM73 (375593),0.0,8
H1-8 (132243),0.0,8
MPI (4351),0.0,8
RIIAD1 (284485),0.0,8
DPY19L3 (147991),0.0,8
C12orf60 (144608),0.0,8
TAF7 (6879),0.0,8
ZNF320 (162967),0.0,8
CADM1 (23705),0.0,8
ZNF852 (285346),0.0,8
FOXE1 (2304),0.0,8
PFAS (5198),0.0,8
HYI (81888),0.0,8
CYBC1 (79415),0.0,8
TPRX1 (284355),0.0,8
LGALS7B (653499),0.0,8
ZNF662 (389114),0.0,8
ZNF552 (79818),0.0,8
SMIM10L2A (399668),0.0,8
GAK (2580),0.0,8
MTA1 (9112),0.0,8
GDPD4 (220032),0.0,8
C5orf46 (389336),0.0,8
TUFM (7284),0.0,8
PSAPL1 (768239),0.0,8
CSRNP3 (80034),0.0,8
C10orf53 (282966),0.0,8
GPR35 (2859),0.0,8
ERN1 (2081),0.0,8
GTPBP6 (8225),0.0,8
OTOS (150677),0.0,8
DEFB125 (245938),0.0,8
CPNE7 (27132),0.0,8
OR6B3 (150681),0.0,8
CTNNBIP1 (56998),0.0,8
MAF (4094),0.0,8
ERBB4 (2066),0.0,8
EPM2AIP1 (9852),0.0,8
CD28 (940),0.0,8
ZNF713 (349075),0.0,8
PARP10 (84875),0.0,8
DYNAP (284254),0.0,8
SUZ12 (23512),0.0,8
NSUN3 (63899),0.0,8
KCTD12 (115207),0.0,8
DHFR2 (200895),0.0,8
RPP25 (54913),0.0,8
GRINA (2907),0.0,8
THBD (7056),0.0,8
GP5 (2814),0.0,8
COX5A (9377),0.0,8
STX19 (415117),0.0,8
ERFE (151176),0.0,8
FAM219B (57184),0.0,8
ZHX2 (22882),0.0,8
CPN2 (1370),0.0,8
ZBTB7A (51341),0.0,8
ERICH3 (127254),0.0,8
SLC25A20 (788),0.0,8
WFDC10B (280664),0.0,8
C10orf67 (256815),0.0,8
TCEAL7 (56849),0.0,8
SPTY2D1 (144108),0.0,8
C11orf54 (28970),0.0,8
CEP63 (80254),0.0,8
ADRA1B (147),0.0,8
FARSA (2193),0.0,8
CIMAP1C (161753),0.0,8
HES7 (84667),0.0,8
TMTC2 (160335),0.0,8
SRPRA (6734),0.0,8
OTOP3 (347741),0.0,8
HTR1F (3355),0.0,8
EWSR1 (2130),0.0,8
SAMD4B (55095),0.0,8
ZNF721 (170960),0.0,8
CYP11B2 (1585),0.0,8
GIMAP7 (168537),0.0,8
SLC25A18 (83733),0.0,8
ALOXE3 (59344),0.0,8
EDC3 (80153),0.0,8
RGS7 (6000),0.0,8
RPL35A (6165),0.0,8
TCHHL1 (126637),0.0,8
TCAIM (285343),0.0,8
FUCA1 (2517),0.0,8
PXT1 (222659),0.0,8
GGN (199720),0.0,8
TMEM95 (339168),0.0,8
HNRNPCL1 (343069),0.0,8
TMEM125 (128218),0.0,8
PER1 (5187),0.0,8
CYC1 (1537),0.0,8
RMI1 (80010),0.0,8
EXD1 (161829),0.0,8
CNOT10 (25904),0.0,8
C3orf38 (285237),0.0,8
MRFAP1 (93621),0.0,8
C14orf39 (317761),0.0,8
TAS1R2 (80834),0.0,8
AURKB (9212),0.0,8
SNX18 (112574),0.0,8
C12orf42 (374470),0.0,8
MRFAP1L1 (114932),0.0,8
EIF3K (27335),0.0,8
SELENOW (6415),0.0,8
FBXO34 (55030),0.0,8
CTC1 (80169),0.0,8
OR4M2B (118568804),0.0,8
KLHDC7A (127707),0.0,8
SOX1 (6656),0.0,8
GJC1 (10052),0.0,8
TMEM107 (84314),0.0,8
RRS1 (23212),0.0,8
EXOC3L1 (283849),0.0,8
TRIML2 (205860),0.0,8
SPATA13 (221178),0.0,8
RCC2 (55920),0.0,8
OR13D1 (286365),0.0,8
IGSF22 (283284),0.0,8
C9orf50 (375759),0.0,8
ZFP42 (132625),0.0,8
HMGN4 (10473),0.0,8
CCDC89 (220388),0.0,8
FAM133A (286499),0.0,8
DPM3 (54344),0.0,8
CA8 (767),0.0,8
CTXN1 (404217),0.0,8
HASPIN (83903),0.0,8
AP3S1 (1176),0.0,8
ZNF354C (30832),0.0,8
ARL6IP6 (151188),0.0,8
SPATA31C2 (645961),0.0,8
UBE2N (7334),0.0,8
ZBTB41 (360023),0.0,8
GRB2 (2885),0.0,8
CCDC184 (387856),0.0,8
TMEM78 (677790),0.0,8
ZNF619 (285267),0.0,8
SVBP (374969),0.0,8
TMEM187 (8269),0.0,8
ZNF518A (9849),0.0,8
ZNF620 (253639),0.0,8
CHID1 (66005),0.0,8
CAPZA3 (93661),0.0,8
MAMDC4 (158056),0.0,8
CIMAP1A (113746),0.0,8
BET1L (51272),0.0,8
RPS27 (6232),0.0,8
RIC8A (60626),0.0,8
IMP3 (55272),0.0,8
ASB8 (140461),0.0,8
LCN15 (389812),0.0,8
CIMAP1B (440836),0.0,8
DPY19L2 (283417),0.0,8
SPATA31E1 (286234),0.0,8
CIMIP6 (129852),0.0,8
GPR150 (285601),0.0,8
TSPYL6 (388951),0.0,8
LRRC75B (388886),0.0,8
DMAP1 (55929),0.0,8
KCNJ10 (3766),0.0,8
MYOZ1 (58529),0.0,8
CALHM5 (254228),0.0,8
PNPLA2 (57104),0.0,8
THAP5 (168451),0.0,8
SRRM3 (222183),0.0,8
CD163L1 (283316),0.0,8
AGTRAP (57085),0.0,8
TEX44 (165100),0.0,8
MBOAT4 (619373),0.0,8
IL17RA (23765),0.0,8
YIPF7 (285525),0.0,8
ACAD9 (28976),0.0,8
GBA1 (2629),0.0,8
C12orf54 (121273),0.0,8
PGBD5 (79605),0.0,8
