feature,mean_abs_shap,fold
ARSF (416),2.549867475294305e-14,3
COL5A3 (50509),2.5003829620146415e-14,3
DOP1A (23033),1.0716080351419542e-14,3
RBM5 (10181),3.4758044279950786e-15,3
MYOC (4653),1.48929274713844e-16,3
CKS1B (1163),0.0,3
NADSYN1 (55191),0.0,3
B3GALT6 (126792),0.0,3
PARP15 (165631),0.0,3
OR9G1 (390174),0.0,3
AMIGO3 (386724),0.0,3
UBE2O (63893),0.0,3
RAB1B (81876),0.0,3
PLAC8L1 (153770),0.0,3
RSRC1 (51319),0.0,3
ZNF621 (285268),0.0,3
GPR151 (134391),0.0,3
ZNF483 (158399),0.0,3
EGFL7 (51162),0.0,3
DMRT2 (10655),0.0,3
RIN1 (9610),0.0,3
ABCD2 (225),0.0,3
RMI2 (116028),0.0,3
LIPM (340654),0.0,3
DMXL1 (1657),0.0,3
VANGL1 (81839),0.0,3
GLRX (2745),0.0,3
IQCB1 (9657),0.0,3
MICOS13 (125988),0.0,3
MFSD4B (91749),0.0,3
DHCR7 (1717),0.0,3
PRM1 (5619),0.0,3
UNC119B (84747),0.0,3
DENND2C (163259),0.0,3
KRT2 (3849),0.0,3
PLEKHD1 (400224),0.0,3
KLHL38 (340359),0.0,3
KCTD13 (253980),0.0,3
TUBB8B (260334),0.0,3
C11orf86 (254439),0.0,3
PTDSS2 (81490),0.0,3
P2RY14 (9934),0.0,3
MAB21L3 (126868),0.0,3
RPS6KB2 (6199),0.0,3
PDP2 (57546),0.0,3
ASCL3 (56676),0.0,3
TUBB6 (84617),0.0,3
SP3 (6670),0.0,3
SYT12 (91683),0.0,3
ORAI3 (93129),0.0,3
METAP1D (254042),0.0,3
ABLIM3 (22885),0.0,3
GOLGB1 (2804),0.0,3
LYSMD3 (116068),0.0,3
SFN (2810),0.0,3
LRRN1 (57633),0.0,3
DOK7 (285489),0.0,3
DNAH12 (201625),0.0,3
SWI5 (375757),0.0,3
TTLL11 (158135),0.0,3
SLC22A13 (9390),0.0,3
PDZK1 (5174),0.0,3
BTC (685),0.0,3
CFAP184 (257236),0.0,3
YIF1A (10897),0.0,3
CD248 (57124),0.0,3
GAPT (202309),0.0,3
BAIAP2 (10458),0.0,3
CALCB (797),0.0,3
CREG2 (200407),0.0,3
TMEM270 (135886),0.0,3
AURKAIP1 (54998),0.0,3
GRK2 (156),0.0,3
OR5M3 (219482),0.0,3
OXSR1 (9943),0.0,3
NR2F1 (7025),0.0,3
MRGPRD (116512),0.0,3
MYD88 (4615),0.0,3
RELA (5970),0.0,3
SEZ6L2 (26470),0.0,3
MLXIP (22877),0.0,3
MRGPRF (116535),0.0,3
EIF4E1B (253314),0.0,3
PHF8 (23133),0.0,3
TADA2B (93624),0.0,3
CBLL2 (158506),0.0,3
DCAKD (79877),0.0,3
MSRA (4482),0.0,3
RUVBL1 (8607),0.0,3
HPSE2 (60495),0.0,3
GXYLT2 (727936),0.0,3
DENND6A (201627),0.0,3
ARPP21 (10777),0.0,3
ZNF169 (169841),0.0,3
PDE12 (201626),0.0,3
SH3RF3 (344558),0.0,3
SLC2A14 (144195),0.0,3
KAT5 (10524),0.0,3
LCLAT1 (253558),0.0,3
GLMN (11146),0.0,3
FRG2C (100288801),0.0,3
CCDC168 (643677),0.0,3
ADGRE1 (2015),0.0,3
CTDNEP1 (23399),0.0,3
XKR3 (150165),0.0,3
PRIMA1 (145270),0.0,3
ETV4 (2118),0.0,3
ADH6 (130),0.0,3
SLC35E3 (55508),0.0,3
TOMM5 (401505),0.0,3
EVC2 (132884),0.0,3
ZNF680 (340252),0.0,3
HECTD4 (283450),0.0,3
MTX1 (4580),0.0,3
NLRP6 (171389),0.0,3
PLEKHF2 (79666),0.0,3
RHOD (29984),0.0,3
ADAMTS20 (80070),0.0,3
A2M (2),0.0,3
GPR156 (165829),0.0,3
NDUFA11 (126328),0.0,3
COMMD1 (150684),0.0,3
ZNF77 (58492),0.0,3
RAPH1 (65059),0.0,3
RNASEH2C (84153),0.0,3
NBEA (26960),0.0,3
MYEOV (26579),0.0,3
THAP6 (152815),0.0,3
ADCY5 (111),0.0,3
PARP14 (54625),0.0,3
ODAPH (152816),0.0,3
ARL4D (379),0.0,3
LVRN (206338),0.0,3
ASPHD1 (253982),0.0,3
CYSLTR1 (10800),0.0,3
TEX26 (122046),0.0,3
TOM1L2 (146691),0.0,3
C3orf33 (285315),0.0,3
AMY1B (277),0.0,3
ESRRA (2101),0.0,3
FAM222B (55731),0.0,3
HSPA6 (3310),0.0,3
RBMXL3 (139804),0.0,3
FZD4 (8322),0.0,3
BNC2 (54796),0.0,3
HOXD8 (3234),0.0,3
ZDHHC21 (340481),0.0,3
CEP135 (9662),0.0,3
RXFP4 (339403),0.0,3
HPSE (10855),0.0,3
COQ2 (27235),0.0,3
CCDC63 (160762),0.0,3
TSPEAR (54084),0.0,3
TRMT112 (51504),0.0,3
CCDC197 (256369),0.0,3
B3GNTL1 (146712),0.0,3
KDF1 (126695),0.0,3
LRRN3 (54674),0.0,3
ANKRD13D (338692),0.0,3
KDM2A (22992),0.0,3
MTLN (205251),0.0,3
ACSM6 (142827),0.0,3
ADCK5 (203054),0.0,3
MRPL57 (78988),0.0,3
CNIH2 (254263),0.0,3
NOC3L (64318),0.0,3
IL20RB (53833),0.0,3
LPL (4023),0.0,3
OR4B1 (119765),0.0,3
GNG5 (2787),0.0,3
PCCA (5095),0.0,3
HIGD2B (123346),0.0,3
MSRB3 (253827),0.0,3
CTSF (8722),0.0,3
CD34 (947),0.0,3
SPATA31G1 (138724),0.0,3
IQCK (124152),0.0,3
SLC25A30 (253512),0.0,3
DCTN2 (10540),0.0,3
TENT5D (169966),0.0,3
CKAP5 (9793),0.0,3
CBY2 (220082),0.0,3
FBXO45 (200933),0.0,3
NPPA (4878),0.0,3
ZNF408 (79797),0.0,3
CTDSP2 (10106),0.0,3
KLHL15 (80311),0.0,3
CEP19 (84984),0.0,3
NRROS (375387),0.0,3
CCS (9973),0.0,3
KY (339855),0.0,3
DDIT3 (1649),0.0,3
LEMD3 (23592),0.0,3
PARL (55486),0.0,3
CTU2 (348180),0.0,3
SELP (6403),0.0,3
TRMT10C (54931),0.0,3
ZDHHC24 (254359),0.0,3
GSTA3 (2940),0.0,3
CYB561D1 (284613),0.0,3
NWD2 (57495),0.0,3
FAM53A (152877),0.0,3
CA5A (763),0.0,3
PPM1E (22843),0.0,3
RGMB (285704),0.0,3
FAM174A (345757),0.0,3
TLR6 (10333),0.0,3
FAM131A (131408),0.0,3
TLR1 (7096),0.0,3
TLR10 (81793),0.0,3
CSRP2 (1466),0.0,3
INHBC (3626),0.0,3
UQCC4 (283951),0.0,3
SLCO2A1 (6578),0.0,3
TCAP (8557),0.0,3
PSMD2 (5708),0.0,3
OR4S2 (219431),0.0,3
GPR160 (26996),0.0,3
PHC3 (80012),0.0,3
ZNF791 (163049),0.0,3
PHOSPHO1 (162466),0.0,3
DPY19L1 (23333),0.0,3
GAL3ST3 (89792),0.0,3
CIROZ (148345),0.0,3
NET1 (10276),0.0,3
CHST1 (8534),0.0,3
PLK3 (1263),0.0,3
ARHGAP1 (392),0.0,3
MARCHF10 (162333),0.0,3
GOLGA8A (23015),0.0,3
BRSK2 (9024),0.0,3
B4GAT1 (11041),0.0,3
KCNH6 (81033),0.0,3
VWA3A (146177),0.0,3
TIGD3 (220359),0.0,3
RNF213 (57674),0.0,3
ENDOV (284131),0.0,3
ATG13 (9776),0.0,3
CBX2 (84733),0.0,3
SPTBN2 (6712),0.0,3
GOLIM4 (27333),0.0,3
LRRC63 (220416),0.0,3
RAX2 (84839),0.0,3
UBXN2A (165324),0.0,3
XXYLT1 (152002),0.0,3
CIMAP3 (128344),0.0,3
MED16 (10025),0.0,3
ZNF266 (10781),0.0,3
RBM4 (5936),0.0,3
SLCO4C1 (353189),0.0,3
SWSAP1 (126074),0.0,3
OR7D4 (125958),0.0,3
FBXW8 (26259),0.0,3
MARCHF3 (115123),0.0,3
C1QTNF1 (114897),0.0,3
SLC29A2 (3177),0.0,3
HOXB2 (3212),0.0,3
ATP5MK (84833),0.0,3
RBM4B (83759),0.0,3
KRT28 (162605),0.0,3
MGA (23269),0.0,3
KICS2 (144577),0.0,3
TDRD12 (91646),0.0,3
RAG2 (5897),0.0,3
RTP1 (132112),0.0,3
GALNTL6 (442117),0.0,3
DES (1674),0.0,3
CNTNAP2 (26047),0.0,3
ZCCHC12 (170261),0.0,3
PDIK1L (149420),0.0,3
CTBP2 (1488),0.0,3
SPSB4 (92369),0.0,3
C12orf76 (400073),0.0,3
VWC2L (402117),0.0,3
TRHR (7201),0.0,3
GOLGA6L2 (283685),0.0,3
STARD6 (147323),0.0,3
SNAPC5 (10302),0.0,3
TRAF6 (7189),0.0,3
ZNF654 (55279),0.0,3
RPL4 (6124),0.0,3
ZWILCH (55055),0.0,3
ATP2A2 (488),0.0,3
ABRA (137735),0.0,3
VCPIP1 (80124),0.0,3
LINGO2 (158038),0.0,3
NPAS4 (266743),0.0,3
GK5 (256356),0.0,3
ZDHHC14 (79683),0.0,3
MRPL11 (65003),0.0,3
TMEM81 (388730),0.0,3
ATR (545),0.0,3
MYO1H (283446),0.0,3
UBE2C (11065),0.0,3
TTC9B (148014),0.0,3
PELI3 (246330),0.0,3
MFSD4A (148808),0.0,3
DSG4 (147409),0.0,3
GOLT1A (127845),0.0,3
SLC26A9 (115019),0.0,3
ANKRD36C (400986),0.0,3
GCSAM (257144),0.0,3
AKIRIN1 (79647),0.0,3
IGDCC3 (9543),0.0,3
DENND4A (10260),0.0,3
BBS1 (582),0.0,3
CHST2 (9435),0.0,3
GTF2IRD2B (389524),0.0,3
MSL2 (55167),0.0,3
UGT8 (7368),0.0,3
REP15 (387849),0.0,3
TNK1 (8711),0.0,3
CADM2 (253559),0.0,3
ZBTB4 (57659),0.0,3
EVX2 (344191),0.0,3
ZNHIT2 (741),0.0,3
ZNF80 (7634),0.0,3
DDX23 (9416),0.0,3
TRAM1L1 (133022),0.0,3
PITPNA (5306),0.0,3
CMKLR1 (1240),0.0,3
LIG4 (3981),0.0,3
ANGEL2 (90806),0.0,3
ADCY6 (112),0.0,3
PRPF8 (10594),0.0,3
PIGG (54872),0.0,3
SNX31 (169166),0.0,3
CES2 (8824),0.0,3
ZG16 (653808),0.0,3
ARL13A (392509),0.0,3
ABO (28),0.0,3
ZHX3 (23051),0.0,3
KLC2 (64837),0.0,3
YPEL2 (388403),0.0,3
PHLDA3 (23612),0.0,3
RALGAPA1 (253959),0.0,3
EXO1 (9156),0.0,3
TEX36 (387718),0.0,3
SLC6A19 (340024),0.0,3
PODN (127435),0.0,3
ZNF497 (162968),0.0,3
CHRNA9 (55584),0.0,3
TVP23C (201158),0.0,3
SLC22A1 (6580),0.0,3
MRPS22 (56945),0.0,3
OR2Y1 (134083),0.0,3
PACS1 (55690),0.0,3
WFDC5 (149708),0.0,3
MARCKSL1 (65108),0.0,3
SH3BP5L (80851),0.0,3
GLIS1 (148979),0.0,3
SLC16A13 (201232),0.0,3
SLC16A11 (162515),0.0,3
OR2T1 (26696),0.0,3
EIF1 (10209),0.0,3
TP53I11 (9537),0.0,3
GPR137 (56834),0.0,3
EHBP1L1 (254102),0.0,3
RPL15 (6138),0.0,3
RNASE11 (122651),0.0,3
UBQLN3 (50613),0.0,3
PPP1R14B (26472),0.0,3
PNLIP (5406),0.0,3
FAM241A (132720),0.0,3
RNF26 (79102),0.0,3
TMEM196 (256130),0.0,3
THAP2 (83591),0.0,3
MICOS10 (440574),0.0,3
DAB1 (1600),0.0,3
LIPT2 (387787),0.0,3
SAA1 (6288),0.0,3
KCNE3 (10008),0.0,3
RNASE8 (122665),0.0,3
CABP4 (57010),0.0,3
IHO1 (339834),0.0,3
HRAS (3265),0.0,3
NAA20 (51126),0.0,3
ALG10B (144245),0.0,3
UBQLNL (143630),0.0,3
ZNRD2 (10534),0.0,3
AGR3 (155465),0.0,3
GPR152 (390212),0.0,3
TBC1D10C (374403),0.0,3
VEGFB (7423),0.0,3
SART1 (9092),0.0,3
NR1D2 (9975),0.0,3
PPP2R2D (55844),0.0,3
MCTP1 (79772),0.0,3
FKBP2 (2286),0.0,3
POLD4 (57804),0.0,3
OR52W1 (120787),0.0,3
PABPC5 (140886),0.0,3
PTPRM (5797),0.0,3
LRRC25 (126364),0.0,3
DPP10 (57628),0.0,3
ZNF417 (147687),0.0,3
CLCF1 (23529),0.0,3
SMARCC1 (6599),0.0,3
BRMS1 (25855),0.0,3
DHX36 (170506),0.0,3
TSGA10IP (254187),0.0,3
ARV1 (64801),0.0,3
FUT1 (2523),0.0,3
PEAK1 (79834),0.0,3
FOSL1 (8061),0.0,3
OR10K1 (391109),0.0,3
PPP1R3B (79660),0.0,3
SRP72 (6731),0.0,3
MRPL48 (51642),0.0,3
ZBTB21 (49854),0.0,3
RAB6A (5870),0.0,3
GPR171 (29909),0.0,3
P2RY2 (5029),0.0,3
AMZ1 (155185),0.0,3
ZNF449 (203523),0.0,3
INSM1 (3642),0.0,3
TNKS (8658),0.0,3
MZT2A (653784),0.0,3
ERCC4 (2072),0.0,3
MMRN2 (79812),0.0,3
PCP2 (126006),0.0,3
SUGCT (79783),0.0,3
CCDC85B (11007),0.0,3
SNCG (6623),0.0,3
TMEM70 (54968),0.0,3
GPR148 (344561),0.0,3
PAAF1 (80227),0.0,3
C11orf68 (83638),0.0,3
WDR49 (151790),0.0,3
DAG1 (1605),0.0,3
GLIPR1L1 (256710),0.0,3
OLR1 (4973),0.0,3
IQCF1 (132141),0.0,3
NDNF (79625),0.0,3
CD164L2 (388611),0.0,3
C1QA (712),0.0,3
C1QB (713),0.0,3
DRAP1 (10589),0.0,3
LONRF3 (79836),0.0,3
SFT2D3 (84826),0.0,3
KCNK7 (10089),0.0,3
CST9 (128822),0.0,3
UCP3 (7352),0.0,3
TRIB1 (10221),0.0,3
MAP3K11 (4296),0.0,3
GPR149 (344758),0.0,3
UCP2 (7351),0.0,3
STOX2 (56977),0.0,3
CCDC14 (64770),0.0,3
TNFRSF10D (8793),0.0,3
HAP1 (9001),0.0,3
PROP1 (5626),0.0,3
ANKS4B (257629),0.0,3
LEP (3952),0.0,3
CST6 (1474),0.0,3
BCLAF3 (256643),0.0,3
GRAMD2A (196996),0.0,3
OR1L1 (26737),0.0,3
ZNF519 (162655),0.0,3
LSM1 (27257),0.0,3
OR10AG1 (282770),0.0,3
SPDYE2B (100310812),0.0,3
SH3PXD2B (285590),0.0,3
EIF1AX (1964),0.0,3
HES3 (390992),0.0,3
TAS1R1 (80835),0.0,3
UQCRH (7388),0.0,3
ZIC4 (84107),0.0,3
ISX (91464),0.0,3
BANF1 (8815),0.0,3
APOF (319),0.0,3
CHRNA7 (1139),0.0,3
PSMD1 (5707),0.0,3
ADGRG2 (10149),0.0,3
PHYKPL (85007),0.0,3
SPATA3 (130560),0.0,3
CENPS (378708),0.0,3
JUP (3728),0.0,3
CNP (1267),0.0,3
TOPAZ1 (375337),0.0,3
CD7 (924),0.0,3
DOLK (22845),0.0,3
STAT5B (6777),0.0,3
AGFG1 (3267),0.0,3
SPMIP3 (200159),0.0,3
TOMM20 (9804),0.0,3
TOP6BL (79703),0.0,3
TMEM167A (153339),0.0,3
WFIKKN2 (124857),0.0,3
PHYHD1 (254295),0.0,3
HEG1 (57493),0.0,3
SUSD5 (26032),0.0,3
CATSPER1 (117144),0.0,3
CCNE2 (9134),0.0,3
MUC13 (56667),0.0,3
RCE1 (9986),0.0,3
HSPB7 (27129),0.0,3
MST1 (4485),0.0,3
SNX33 (257364),0.0,3
EIF1AD (84285),0.0,3
ADGRF3 (165082),0.0,3
SMAD2 (4087),0.0,3
EIF3F (8665),0.0,3
ZNF25 (219749),0.0,3
OR10P1 (121130),0.0,3
ARL10 (285598),0.0,3
NABP1 (64859),0.0,3
CIMIP2C (339778),0.0,3
CSPG4 (1464),0.0,3
TMEM9B (56674),0.0,3
ZNF622 (90441),0.0,3
CLTB (1212),0.0,3
PCSK1 (5122),0.0,3
FGFBP3 (143282),0.0,3
MOB1B (92597),0.0,3
KLK15 (55554),0.0,3
GMPPB (29925),0.0,3
RFESD (317671),0.0,3
TNFRSF10C (8794),0.0,3
NLRP13 (126204),0.0,3
OR5J2 (282775),0.0,3
SCUBE2 (57758),0.0,3
CHD2 (1106),0.0,3
SLC19A1 (6573),0.0,3
APOBEC4 (403314),0.0,3
TRAPPC3L (100128327),0.0,3
LRFN4 (78999),0.0,3
NRIP3 (56675),0.0,3
NMNAT1 (64802),0.0,3
RESF1 (55196),0.0,3
GPRC6A (222545),0.0,3
SCAI (286205),0.0,3
UGT2A1 (10941),0.0,3
PC (5091),0.0,3
NUDT4 (11163),0.0,3
PTPN2 (5771),0.0,3
SULT1B1 (27284),0.0,3
LARP7 (51574),0.0,3
CEP83 (51134),0.0,3
CCR9 (10803),0.0,3
CCDC106 (29903),0.0,3
XCR1 (2829),0.0,3
CATSPERD (257062),0.0,3
OR10H2 (26538),0.0,3
SSH3 (54961),0.0,3
OR7G2 (390882),0.0,3
TADA3 (10474),0.0,3
RLN3 (117579),0.0,3
JAGN1 (84522),0.0,3
OR2K2 (26248),0.0,3
PRKCE (5581),0.0,3
ATP6V0E2 (155066),0.0,3
KCNG3 (170850),0.0,3
FUT3 (2525),0.0,3
KCNMB3 (27094),0.0,3
NRTN (4902),0.0,3
HSFX1 (100506164),0.0,3
GIMAP8 (155038),0.0,3
MFN1 (55669),0.0,3
INSR (3643),0.0,3
TRMT61B (55006),0.0,3
SOCS5 (9655),0.0,3
C1GALT1C1 (29071),0.0,3
BBLN (79095),0.0,3
OPRPN (58503),0.0,3
CSN3 (1448),0.0,3
NETO2 (81831),0.0,3
TRIM8 (81603),0.0,3
TMEM126B (55863),0.0,3
TMEM126A (84233),0.0,3
SMR3B (10879),0.0,3
MUC7 (4589),0.0,3
MORN4 (118812),0.0,3
GRIK1 (2897),0.0,3
OR2M4 (26245),0.0,3
RBKS (64080),0.0,3
NAIF1 (203245),0.0,3
ZNF692 (55657),0.0,3
ZNF672 (79894),0.0,3
OBP2B (29989),0.0,3
MTM1 (4534),0.0,3
KYAT1 (883),0.0,3
OR8B12 (219858),0.0,3
PDGFD (80310),0.0,3
HAS2 (3037),0.0,3
DCDC1 (341019),0.0,3
CEACAM3 (1084),0.0,3
CAVIN3 (112464),0.0,3
ZNF415 (55786),0.0,3
PGK2 (5232),0.0,3
DDI1 (414301),0.0,3
ZNF160 (90338),0.0,3
MBD3L1 (85509),0.0,3
DNAJC24 (120526),0.0,3
NCBP2L (392517),0.0,3
OR1M1 (125963),0.0,3
PKHD1 (5314),0.0,3
PLAC1 (10761),0.0,3
S1PR1 (1901),0.0,3
ALK (238),0.0,3
FPR1 (2357),0.0,3
C11orf24 (53838),0.0,3
C8orf74 (203076),0.0,3
SOX7 (83595),0.0,3
FEZ2 (9637),0.0,3
OR13H1 (347468),0.0,3
PATE1 (160065),0.0,3
FPR2 (2358),0.0,3
HS6ST2 (90161),0.0,3
TSNARE1 (203062),0.0,3
XKR6 (286046),0.0,3
PKIA (5569),0.0,3
LRRC8E (80131),0.0,3
PYGO1 (26108),0.0,3
OR4D5 (219875),0.0,3
CLDN20 (49861),0.0,3
CDC42BPG (55561),0.0,3
SCAND1 (51282),0.0,3
CDK5R2 (8941),0.0,3
ZNF562 (54811),0.0,3
DLK2 (65989),0.0,3
OR1L6 (392390),0.0,3
ASXL1 (171023),0.0,3
POLR1C (9533),0.0,3
DSEL (92126),0.0,3
ZBTB26 (57684),0.0,3
ZNF561 (93134),0.0,3
KRT27 (342574),0.0,3
MCC (4163),0.0,3
ZNF524 (147807),0.0,3
KSR2 (283455),0.0,3
GLOD5 (392465),0.0,3
KRT20 (54474),0.0,3
ZNF318 (24149),0.0,3
WIPF2 (147179),0.0,3
ZNF581 (51545),0.0,3
MROH2B (133558),0.0,3
OR1N1 (138883),0.0,3
ETFDH (2110),0.0,3
COL24A1 (255631),0.0,3
OR1N2 (138882),0.0,3
PPID (5481),0.0,3
OR1L8 (138881),0.0,3
LRRC8D (55144),0.0,3
HOPX (84525),0.0,3
RSL1D1 (26156),0.0,3
SPACA5 (389852),0.0,3
LRRC8C (84230),0.0,3
NLRP5 (126206),0.0,3
OR1L3 (26735),0.0,3
SPACA5B (729201),0.0,3
NAT1 (9),0.0,3
MRPL36 (64979),0.0,3
JUNB (3726),0.0,3
FAM98B (283742),0.0,3
ZDHHC16 (84287),0.0,3
KCNK3 (3777),0.0,3
CANT1 (124583),0.0,3
GAA (2548),0.0,3
ZNF440 (126070),0.0,3
ZNF439 (90594),0.0,3
NPTX1 (4884),0.0,3
EXOSC1 (51013),0.0,3
SOSTDC1 (25928),0.0,3
SHCBP1 (79801),0.0,3
LRG1 (116844),0.0,3
UGT2B7 (7364),0.0,3
TMEM37 (140738),0.0,3
FAM241B (219738),0.0,3
CHST11 (50515),0.0,3
PGAM1 (5223),0.0,3
PDE7B (27115),0.0,3
KCND3 (3752),0.0,3
XAGE5 (170627),0.0,3
KRT9 (3857),0.0,3
XAGE3 (170626),0.0,3
KRT13 (3860),0.0,3
KRTAP4-4 (84616),0.0,3
APLN (8862),0.0,3
TPPP (11076),0.0,3
CHD7 (55636),0.0,3
CLCN5 (1184),0.0,3
KRT38 (8687),0.0,3
LURAP1 (541468),0.0,3
KRT15 (3866),0.0,3
KRT19 (3880),0.0,3
ESCO2 (157570),0.0,3
TEX13B (56156),0.0,3
TANC2 (26115),0.0,3
LPAR3 (23566),0.0,3
OR7G3 (390883),0.0,3
SLC23A1 (9963),0.0,3
KRT4 (3851),0.0,3
MZB1 (51237),0.0,3
PYM1 (84305),0.0,3
RALGAPB (57148),0.0,3
SPATA24 (202051),0.0,3
RIOX1 (79697),0.0,3
KRT6C (286887),0.0,3
DNAJC18 (202052),0.0,3
CD14 (929),0.0,3
DENND5B (160518),0.0,3
KRT75 (9119),0.0,3
NFXL1 (152518),0.0,3
HARS1 (3035),0.0,3
KRT86 (3892),0.0,3
KRT74 (121391),0.0,3
NPAS2 (4862),0.0,3
KRT72 (140807),0.0,3
PFKFB3 (5209),0.0,3
CDH2 (1000),0.0,3
IRX1 (79192),0.0,3
SMAGP (57228),0.0,3
SERPINB9 (5272),0.0,3
ARL6IP1 (23204),0.0,3
TMC7 (79905),0.0,3
KRT83 (3889),0.0,3
KISS1 (3814),0.0,3
ELOVL6 (79071),0.0,3
COX7B2 (170712),0.0,3
PA2G4 (5036),0.0,3
HSD17B13 (345275),0.0,3
NUDT9 (53343),0.0,3
LONRF2 (164832),0.0,3
TMT1B (196410),0.0,3
MGMT (4255),0.0,3
SDR9C7 (121214),0.0,3
NFRKB (4798),0.0,3
TMED10 (10972),0.0,3
FOS (2353),0.0,3
B3GNT2 (10678),0.0,3
PRDM10 (56980),0.0,3
FRMPD2 (143162),0.0,3
FABP4 (2167),0.0,3
UBB (7314),0.0,3
SMAD1 (4086),0.0,3
CDK1 (983),0.0,3
STX8 (9482),0.0,3
LGALS9B (284194),0.0,3
GABARAP (11337),0.0,3
CMTM8 (152189),0.0,3
ELP5 (23587),0.0,3
SETMAR (6419),0.0,3
CST5 (1473),0.0,3
ADORA2B (136),0.0,3
DCLK2 (166614),0.0,3
KRT78 (196374),0.0,3
KRT8 (3856),0.0,3
VSTM2A (222008),0.0,3
TMEM182 (130827),0.0,3
GPRC5C (55890),0.0,3
ZNF804A (91752),0.0,3
SLC30A1 (7779),0.0,3
CST2 (1470),0.0,3
LRRN2 (10446),0.0,3
SEMA3E (9723),0.0,3
TCAF2 (285966),0.0,3
SP7 (121340),0.0,3
CST1 (1469),0.0,3
EMX2 (2018),0.0,3
IRX2 (153572),0.0,3
EMB (133418),0.0,3
SIX2 (10736),0.0,3
USP32 (84669),0.0,3
KBTBD2 (25948),0.0,3
PSG6 (5675),0.0,3
MRFAP1L2 (93622),0.0,3
GPR27 (2850),0.0,3
PPM1D (8493),0.0,3
CEL (1056),0.0,3
FSHR (2492),0.0,3
TRIAP1 (51499),0.0,3
BFSP2 (8419),0.0,3
LMOD2 (442721),0.0,3
FOXN2 (3344),0.0,3
HTRA3 (94031),0.0,3
CHCHD7 (79145),0.0,3
OR10A2 (341276),0.0,3
RIOX2 (84864),0.0,3
LSM3 (27258),0.0,3
SDR16C5 (195814),0.0,3
TRH (7200),0.0,3
NUDT6 (11162),0.0,3
PAQR8 (85315),0.0,3
OSCAR (126014),0.0,3
NDUFA3 (4696),0.0,3
MSANTD4 (84437),0.0,3
GSTA4 (2941),0.0,3
TSEN34 (79042),0.0,3
KIAA0232 (9778),0.0,3
CYTL1 (54360),0.0,3
PLA2G1B (5319),0.0,3
RPS9 (6203),0.0,3
RNF139 (11236),0.0,3
TMEM43 (79188),0.0,3
MTSS1 (9788),0.0,3
DYDC1 (143241),0.0,3
OR10A4 (283297),0.0,3
DLGAP1 (9229),0.0,3
SLC26A5 (375611),0.0,3
RNF34 (80196),0.0,3
ARMC10 (83787),0.0,3
ZNF16 (7564),0.0,3
GTSF1 (121355),0.0,3
SGCD (6444),0.0,3
COMMD5 (28991),0.0,3
GARIN3 (153745),0.0,3
TRABD (80305),0.0,3
FOXA3 (3171),0.0,3
HSPA4 (3308),0.0,3
OR9K2 (441639),0.0,3
IRF2BP1 (26145),0.0,3
NUDCD2 (134492),0.0,3
STAT2 (6773),0.0,3
ACYP2 (98),0.0,3
ATF7 (11016),0.0,3
CDCA4 (55038),0.0,3
SYT9 (143425),0.0,3
TPD52L3 (89882),0.0,3
AKAP13 (11214),0.0,3
GPR37 (2861),0.0,3
KIF5B (3799),0.0,3
RBMXL2 (27288),0.0,3
KCNS3 (3790),0.0,3
POLH (5429),0.0,3
RASA4B (100271927),0.0,3
TTLL6 (284076),0.0,3
HOXB9 (3219),0.0,3
ZNF296 (162979),0.0,3
OR10A3 (26496),0.0,3
CAVIN4 (347273),0.0,3
SOCS6 (9306),0.0,3
RXFP1 (59350),0.0,3
PTGER4 (5734),0.0,3
CES3 (23491),0.0,3
PRL (5617),0.0,3
GNG12 (55970),0.0,3
ARNT2 (9915),0.0,3
OR9I1 (219954),0.0,3
C2CD2L (9854),0.0,3
NHERF4 (79849),0.0,3
MCRIP2 (84331),0.0,3
OR5B2 (390190),0.0,3
OR5B12 (390191),0.0,3
CFAP53 (220136),0.0,3
GNB2 (2783),0.0,3
CDY1B (253175),0.0,3
ABCG4 (64137),0.0,3
IL16 (3603),0.0,3
RCAN2 (10231),0.0,3
CSDC2 (27254),0.0,3
PRSS27 (83886),0.0,3
MYOZ2 (51778),0.0,3
SYNPO2 (171024),0.0,3
FGGY (55277),0.0,3
TCEAL1 (9338),0.0,3
OR5AP2 (338675),0.0,3
FUT9 (10690),0.0,3
OR5AR1 (219493),0.0,3
IL17D (53342),0.0,3
OR9G4 (283189),0.0,3
GTPBP2 (54676),0.0,3
DNAJB7 (150353),0.0,3
COPS9 (150678),0.0,3
RSPH9 (221421),0.0,3
TTC36 (143941),0.0,3
EFCAB3 (146779),0.0,3
INSL5 (10022),0.0,3
CLP1 (10978),0.0,3
STARD5 (80765),0.0,3
SUCLG2 (8801),0.0,3
ALG14 (199857),0.0,3
CEBPB (1051),0.0,3
C5orf34 (375444),0.0,3
CLEC7A (64581),0.0,3
PAIP1 (10605),0.0,3
ATOH1 (474),0.0,3
TPSAB1 (7177),0.0,3
AZU1 (566),0.0,3
CXCR6 (10663),0.0,3
NEGR1 (257194),0.0,3
GPR22 (2845),0.0,3
OR4X2 (119764),0.0,3
ID4 (3400),0.0,3
OR8U1 (219417),0.0,3
MBOAT1 (154141),0.0,3
OR4C11 (219429),0.0,3
C1QTNF4 (114900),0.0,3
ZNF131 (7690),0.0,3
POP7 (10248),0.0,3
COPRS (55352),0.0,3
