feature,mean_abs_shap,fold
SYT1 (6857),1.3765848408754079e-06,6
CD22 (933),1.360131122802985e-06,6
TOP2B (7155),1.3587641733999886e-06,6
GPRC5A (9052),1.3287585164145745e-06,6
MPPED2 (744),1.3230076895471402e-06,6
KIFAP3 (22920),1.3195224228197522e-06,6
AGPAT4 (56895),1.3149203541145204e-06,6
ARX (170302),1.3082937285870569e-06,6
SYNE2 (23224),1.2909476295706635e-06,6
SRCAP (10847),1.2884310992544303e-06,6
RAB10 (10890),1.27217776803579e-06,6
TYROBP (7305),1.2710816725001467e-06,6
SDHA (6389),1.2678637412455098e-06,6
RCN1 (5954),1.249550903363231e-06,6
ALKBH5 (54890),1.2461323427256368e-06,6
SEMA5B (54437),1.2187910681051285e-06,6
IGF1 (3479),1.2044995635950035e-06,6
KIF1B (23095),1.17966746068313e-06,6
ARID1B (57492),1.1747382830767325e-06,6
PLEKHH1 (57475),1.1739909174471272e-06,6
ROS1 (6098),1.1646244349539429e-06,6
NDUFAB1 (4706),1.1415024738822913e-06,6
FOXP3 (50943),1.1320360124321133e-06,6
UQCRC1 (7384),1.1155124602192893e-06,6
MGLL (11343),1.1093764359089588e-06,6
WNT11 (7481),1.0985565172546582e-06,6
MAVS (57506),1.090457340911425e-06,6
BCS1L (617),1.082229969049531e-06,6
ATOSA (56204),1.0805911058970775e-06,6
PCBP4 (57060),1.0783699525509892e-06,6
SMARCD1 (6602),1.0677671049356873e-06,6
NOX4 (50507),1.0641242631477733e-06,6
HS3ST1 (9957),1.0623119323943341e-06,6
CPB2 (1361),1.0602360831017769e-06,6
TNFRSF9 (3604),1.0417374351639685e-06,6
SEMA3A (10371),1.0383688879013555e-06,6
SLC39A9 (55334),1.0362251500453297e-06,6
TACR2 (6865),1.0343643898054018e-06,6
COL5A3 (50509),1.018099872569238e-06,6
CERS4 (79603),1.013703866883228e-06,6
TDP1 (55775),1.0106755229035972e-06,6
XK (7504),1.0032630627918731e-06,6
TRMT11 (60487),1.0005983583956232e-06,6
CD209 (30835),9.89266135499081e-07,6
SS18L2 (51188),9.825840775921117e-07,6
SH2D2A (9047),9.806828485972504e-07,6
